entry_time,exit_time,direction,entry_price,exit_price,pnl,hold_bars
2023-03-24 10:32:00,2023-03-24 11:00:00,LONG,1047.1,1044.9,-254999.9999999818,28
2023-03-27 10:15:00,2023-03-27 11:11:00,LONG,1046.9,1048.5,124999.99999999092,56
2023-03-28 09:39:00,2023-03-28 10:14:00,LONG,1058.3,1056.5,-214999.99999999546,35
2023-03-29 09:31:00,2023-03-29 10:11:00,LONG,1053.0,1052.4,-94999.9999999909,40
2023-03-30 09:53:00,2023-03-30 11:06:00,LONG,1065.8,1065.3,-85000.0,73
2023-03-31 13:20:00,2023-03-31 13:43:00,LONG,1070.8,1068.4,-274999.9999999864,23
2023-04-04 09:42:00,2023-04-04 10:19:00,SHORT,1081.0,1079.9,74999.9999999909,37
2023-04-06 14:00:00,2023-04-06 14:12:00,LONG,1086.0,1084.0,-235000.0,12
2023-04-06 14:15:00,2023-04-06 14:30:00,SHORT,1082.2,1080.0,185000.00000000454,15
2023-04-07 14:23:00,2023-04-07 14:29:00,SHORT,1069.3,1073.0,-405000.00000000454,6
2023-04-10 13:49:00,2023-04-10 14:19:00,SHORT,1074.9,1073.5,105000.00000000908,30
2023-04-12 10:18:00,2023-04-12 10:57:00,SHORT,1074.5,1074.7,-55000.00000000455,39
2023-04-13 09:36:00,2023-04-13 11:20:00,SHORT,1073.3,1072.6,35000.00000000454,104
2023-04-14 10:11:00,2023-04-14 10:55:00,LONG,1073.6,1072.7,-124999.99999998635,44
2023-04-14 11:07:00,2023-04-14 11:20:00,SHORT,1071.3,1069.8,115000.0,13
2023-04-17 09:56:00,2023-04-17 10:22:00,SHORT,1058.6,1060.5,-225000.00000000908,26
2023-04-17 13:07:00,2023-04-17 13:34:00,LONG,1063.5,1062.3,-155000.00000000454,27
2023-04-18 14:22:00,2023-04-18 14:30:00,SHORT,1063.0,1062.1,55000.000000009095,8
2023-04-19 13:20:00,2023-04-19 14:30:00,SHORT,1062.0,1054.1,755000.0000000091,70
2023-04-20 11:07:00,2023-04-20 11:20:00,SHORT,1052.3,1052.7,-75000.0000000091,13
2023-04-21 10:50:00,2023-04-21 11:20:00,SHORT,1045.0,1045.4,-75000.0000000091,30
2023-04-24 09:56:00,2023-04-24 10:30:00,SHORT,1038.0,1038.5,-85000.0,34
2023-04-24 11:00:00,2023-04-24 11:20:00,LONG,1041.1,1046.0,455000.0000000091,20
2023-04-25 09:47:00,2023-04-25 10:24:00,LONG,1043.4,1042.6,-115000.00000001819,37
2023-04-25 10:42:00,2023-04-25 11:20:00,SHORT,1041.0,1040.7,-5000.0000000045475,38
2023-04-26 10:05:00,2023-04-26 10:56:00,SHORT,1027.5,1027.5,-35000.0,51
2023-04-26 13:18:00,2023-04-26 13:57:00,LONG,1030.5,1032.1,124999.99999999092,39
2023-04-27 09:31:00,2023-04-27 09:54:00,LONG,1037.5,1037.3,-55000.00000000455,23
2023-04-27 10:21:00,2023-04-27 11:20:00,SHORT,1035.0,1033.5,115000.0,59
2023-04-28 14:07:00,2023-04-28 14:30:00,LONG,1040.9,1043.0,174999.99999999092,23
2023-05-04 09:46:00,2023-05-04 11:17:00,SHORT,1038.1,1036.4,134999.9999999818,91
2023-05-05 09:48:00,2023-05-05 10:10:00,LONG,1034.0,1034.0,-35000.0,22
2023-05-08 09:53:00,2023-05-08 11:14:00,SHORT,1036.4,1038.2,-214999.99999999546,81
2023-05-09 09:34:00,2023-05-09 09:44:00,LONG,1045.2,1044.4,-114999.99999999546,10
2023-05-09 13:50:00,2023-05-09 14:30:00,SHORT,1041.7,1042.0,-64999.99999999545,40
2023-05-10 09:34:00,2023-05-10 11:20:00,LONG,1044.8,1048.4,325000.0000000136,106
2023-05-11 10:15:00,2023-05-11 11:20:00,SHORT,1051.5,1052.3,-114999.99999999546,65
2023-05-12 10:10:00,2023-05-12 11:20:00,LONG,1050.8,1053.3,215000.0,70
2023-05-15 09:50:00,2023-05-15 10:37:00,LONG,1069.6,1070.0,5000.000000009095,47
2023-05-16 10:47:00,2023-05-16 11:20:00,LONG,1067.2,1068.2,65000.0,33
2023-05-17 09:49:00,2023-05-17 11:11:00,LONG,1067.7,1072.7,465000.0,82
2023-05-18 10:33:00,2023-05-18 11:20:00,LONG,1069.2,1069.5,-5000.0000000045475,47
2023-05-19 09:30:00,2023-05-19 10:03:00,SHORT,1060.0,1058.0,165000.0,33
2023-05-22 10:05:00,2023-05-22 10:50:00,LONG,1064.0,1063.5,-85000.0,45
2023-05-23 10:01:00,2023-05-23 10:09:00,LONG,1070.5,1068.7,-214999.99999999546,8
2023-05-23 11:04:00,2023-05-23 11:20:00,SHORT,1066.2,1065.2,65000.0,16
2023-05-24 13:57:00,2023-05-24 13:59:00,SHORT,1058.6,1060.7,-245000.00000001365,2
